legacy_symbol,current_symbol,source
P-REX1,PREX1,alias_symbol
P-REX2,PREX2,alias_symbol
P/CAF,KAT2B,alias_symbol
P/CIP,NCOA3,alias_symbol
P0,MPZ,alias_symbol
P0071,PKP4,alias_symbol
P01,H3P21,alias_symbol
P02,H3P1,alias_symbol
P03,H3P2,alias_symbol
P04,H3P3,alias_symbol
P05,H3P4,alias_symbol
P06,H3-7,alias_symbol
P1,A4GALT,prev_symbol
P1-450,CYP1A1,alias_symbol
P1-CDC21,MCM4,alias_symbol
P1.10,ERVK-15,alias_symbol
P1.8,ERVK-19,alias_symbol
P10,EXOSC3,alias_symbol
P100,SND1,alias_symbol
P101,PIK3R5,alias_symbol
P101-PI3K,PIK3R5,alias_symbol
P104,NKTR,alias_symbol
P105,NFKB1,alias_symbol
P107,RBL1,alias_symbol
P11,EXOSC6,alias_symbol
P110,SART3,alias_symbol
P110D,PIK3CD,alias_symbol
P112,PSMD1,alias_symbol
P114-RHOGEF,ARHGEF18,alias_symbol
P114RHOGEF,ARHGEF18,alias_symbol
P115,ARHGAP4,alias_symbol
P115-RHOGEF,ARHGEF1,alias_symbol
P116RIP,MPRIP,alias_symbol
P117,MICOS13,alias_symbol
P12,H3P5,alias_symbol
P120,NOP2,alias_symbol
P120(NOL1),NSUN5,alias_symbol
P120CAS,CTNND1,alias_symbol
P120CTN,CTNND1,alias_symbol
P120GAP,RASA1,alias_symbol
P120RASGAP,RASA1,alias_symbol
P122-RHOGAP,DLC1,alias_symbol
P125,SEC23IP,alias_symbol
P125A,SEC23IP,alias_symbol
P125B,DDHD2,alias_symbol
P126,DENND2B,alias_symbol
P12A,EXOSC4,alias_symbol
P12B,EXOSC5,alias_symbol
P12DOC-1,CDK2AP1,alias_symbol
P13,EXOSC1,alias_symbol
P130,NOLC1,alias_symbol
P130CAS,BCAR1,alias_symbol
P138,GOLIM4,alias_symbol
P138(TOX),DUOX2,alias_symbol
P138-TOX,DUOX2,alias_symbol
P13MTCP1,MTCP1,alias_symbol
P14,H3P8,alias_symbol
P14.5,RIDA,alias_symbol
P140CAP,SRCIN1,alias_symbol
P140SRA-1,CYFIP1,alias_symbol
P14ARF,CDKN2A,alias_symbol
P14L,CTNNBL1,alias_symbol
P15,H3P9,alias_symbol
P15(PAF),PCLAF,alias_symbol
P15-2,NXT2,alias_symbol
P150,ABL1,alias_symbol
P150TSP,CTR9,alias_symbol
P15AS,CDKN2B-AS1,alias_symbol
P15INK4B,CDKN2B,alias_symbol
P15RS,RPRD1A,alias_symbol
P16,H3P10,alias_symbol
P16-ARC,ARPC5,alias_symbol
P16-INK4A,CDKN2A,alias_symbol
P160,MYBBP1A,alias_symbol
P160ROCK,ROCK1,alias_symbol
P164-RHOGEF,ARHGEF17,alias_symbol
P16INK4A,CDKN2A,alias_symbol
P17,H3P11,alias_symbol
P170,A2ML1,alias_symbol
P18,EEF1E1,prev_symbol
P18(HAMLET),ZNHIT1,alias_symbol
P18-20,CD59,alias_symbol
P180,POLA1,alias_symbol
P185(ERBB2),ERBB2,alias_symbol
P18SRP,SREK1IP1,alias_symbol
P19,H3P13,alias_symbol
P190,CNTNAP1,alias_symbol
P190-B,ARHGAP5,alias_symbol
P190A,ARHGAP35,alias_symbol
P190ARHOGAP,ARHGAP35,alias_symbol
P190BRHOGAP,ARHGAP5,alias_symbol
P190RHOGAP,ARHGAP35,alias_symbol
P190RHOGEF,ARHGEF28,alias_symbol
P193,PARP4,alias_symbol
P195,IQGAP1,alias_symbol
P19A,SKP1,alias_symbol
P19ARF,CDKN2A,alias_symbol
P19B,SKP1P2,alias_symbol
P1P373C6,ZKSCAN4,alias_symbol
P1PCNA,PCNAP1,alias_symbol
P2,EXOSC10,alias_symbol
P20,H3P14,alias_symbol
P20-ARC,ARPC4,alias_symbol
P20-CGGBP,CGGBP1,alias_symbol
P200,HEATR5B,alias_symbol
P200A,HEATR5B,alias_symbol
P200B,HEATR5A,alias_symbol
P202,TP53BP1,alias_symbol
P21,H3P16,alias_symbol
P21-ARC,ARPC3,alias_symbol
P21-RAC1,RAC1,alias_symbol
P21CDC42HS,TNK2,alias_symbol
P21CIP1,CDKN1A,alias_symbol
P21CIP1/WAF1,CDKN1A,alias_symbol
P21NAT,CDKN1A-AS1,alias_symbol
P22,PHB2,alias_symbol
P22-PHOX,CYBA,alias_symbol
P220,NPAT,alias_symbol
P22PHOX,CYBA,alias_symbol
P23,H3P17,alias_symbol
P230,GOLGA4,alias_symbol
P235,PIKFYVE,alias_symbol
P24,H3P19,alias_symbol
P24(DELTA),TMED10,alias_symbol
P240,TEP1,alias_symbol
P24A,TMED2,alias_symbol
P24A1,TMED11P,alias_symbol
P24A2,TMED9,alias_symbol
P24A3,TMED4,alias_symbol
P24ALPHA1,TMED11P,alias_symbol
P24ALPHA2,TMED9,alias_symbol
P24ALPHA3,TMED4,alias_symbol
P24B,TMED3,alias_symbol
P24B1,TMED2,alias_symbol
P24BETA1,TMED2,alias_symbol
P24D1,TMED10,alias_symbol
P24DELTA1,TMED10,alias_symbol
P24G1,TMED1,alias_symbol
P24G2,TMED5,alias_symbol
P24G3,TMED7,alias_symbol
P24G4,TMED3,alias_symbol
P24G5,TMED6,alias_symbol
P24GAMMA1,TMED1,alias_symbol
P24GAMMA2,TMED5,alias_symbol
P24GAMMA3,TMED7,alias_symbol
P24GAMMA4,TMED3,alias_symbol
P24GAMMA5,TMED6,alias_symbol
P24ING1C,ING1,alias_symbol
P25,TPPP,alias_symbol
P250,SEC16A,alias_symbol
P250R,ARID1B,alias_symbol
P25ALPHA,TPPP,alias_symbol
P25BETA,TPPP2,alias_symbol
P25GAMMA,TPPP3,alias_symbol
P25TI,PI15,alias_symbol
P26,H3P22,alias_symbol
P27,H3P23,alias_symbol
P27-BWR1B,SLC67A1-AS,alias_symbol
P270,ARID1A,alias_symbol
P27BBP,EIF6,alias_symbol
P27K,PSMA6,alias_symbol
P27KIP1,CDKN1B,alias_symbol
P27RF-RHO,LAMTOR1,alias_symbol
P28,GOSR1,alias_symbol
P28B,MED18,alias_symbol
P28ING5,ING5,alias_symbol
P29,PRDX6,alias_symbol
P29ING4,ING4,alias_symbol
P2ECSL,MRPL46,alias_symbol
P2P,P2RY4,alias_symbol
P2P-R,RBBP6,alias_symbol
P2RXL1,P2RX6,prev_symbol
P2RY10P2,P2RY10BP,prev_symbol
P2RY15,OXGR1,alias_symbol
P2RY5,LPAR6,prev_symbol
P2RY7,LTB4R,prev_symbol
P2RY9,LPAR4,alias_symbol
P2U,P2RY2,alias_symbol
P2X1,P2RX1,alias_symbol
P2X2,P2RX2,alias_symbol
P2X3,P2RX3,alias_symbol
P2X4,P2RX4,alias_symbol
P2X5,P2RX5,alias_symbol
P2X6,P2RX6,alias_symbol
P2X7,P2RX7,alias_symbol
P2XM,P2RX6,alias_symbol
P2Y1,P2RY1,alias_symbol
P2Y10,P2RY10,alias_symbol
P2Y11,P2RY11,alias_symbol
P2Y12,P2RY12,alias_symbol
P2Y13,P2RY13,alias_symbol
P2Y15,OXGR1,alias_symbol
P2Y4,P2RY4,alias_symbol
P2Y5,LPAR6,alias_symbol
P2Y5-LIKE,LPAR4,alias_symbol
P2Y6,P2RY6,alias_symbol
P2Y7,LTB4R,alias_symbol
P2Y8,P2RY8,alias_symbol
P2Y9,LPAR4,alias_symbol
P3,EXOSC10,alias_symbol
P3-450,CYP1A2,alias_symbol
P30,CENPV,alias_symbol
P300,EP300,alias_symbol
P31,ATP6V1E1,alias_symbol
P311,NREP,alias_symbol
P31COMET,MAD2L1BP,alias_symbol
P32,C1QBP,alias_symbol
P325,RSF1,alias_symbol
P33,ING1,alias_symbol
P33ING1,ING1,alias_symbol
P33ING1B,ING1,alias_symbol
P33ING2,ING2,alias_symbol
P33MONOX,KIAA1191,alias_symbol
P34,AAGAB,alias_symbol
P34-ARC,ARPC2,alias_symbol
P34H,DCXR,alias_symbol
P35,FCN2,alias_symbol
P35-1,STX1A,alias_symbol
P35-2,STX4,alias_symbol
P350,PRKDC,alias_symbol
P35B,GFUS,alias_symbol
P35NCK5A,CDK5R1,alias_symbol
P36,H3C9P,alias_symbol
P37,UBXN2B,alias_symbol
P373C6.1,ZKSCAN4,alias_symbol
P373C6.3,TOB2P1,alias_symbol
P373C6.7,ZNF603P,alias_symbol
P37NB,LRRC17,alias_symbol
P38,AHSA1,alias_symbol
P38-2,MAPK11,alias_symbol
P38ALPHA,MAPK14,alias_symbol
P38BETA,MAPK11,alias_symbol
P38DELTA,MAPK13,alias_symbol
P38GAMMA,MAPK12,alias_symbol
P38IP,SUPT20H,alias_symbol
P39,ATP6V0D1,alias_symbol
P39NCK5AI,CDK5R2,alias_symbol
P3ECSL,TINAGL1,alias_symbol
P3H5,CRTAP,alias_symbol
P4,EXOSC10,alias_symbol
P40,H3P28,alias_symbol
P40-ARC,ARPC1B,alias_symbol
P40.5,PSMD13,alias_symbol
P400,EP400,alias_symbol
P40BBP,TMEM158,alias_symbol
P40PHOX,NCF4,alias_symbol
P41,H3P29,alias_symbol
P41-ARC,ARPC1B,alias_symbol
P41MAPK,MAPK1,alias_symbol
P41NOXA,NOXO1,alias_symbol
P41NOXB,NOXO1,alias_symbol
P41NOXC,NOXO1,alias_symbol
P42,H3P30,alias_symbol
P42.3,SAPCD2,alias_symbol
P42POP,MYPOP,alias_symbol
P43,AIMP1,alias_symbol
P44,GTF2H2,alias_symbol
P44.5,PSMD11,alias_symbol
P44CTLH,RMND5A,alias_symbol
P44EMLP,MAEA,alias_symbol
P44ERK1,MAPK3,alias_symbol
P44MAPK,MAPK3,alias_symbol
P44S10,PSMD6,alias_symbol
P45,PSMC5,alias_symbol
P45/SUG,PSMC5,alias_symbol
P450-14DM,CYP51A1,alias_symbol
P450-C,CYP1A1,alias_symbol
P450-CC24,CYP24A1,alias_symbol
P450-DB1,CYP2D6,alias_symbol
P450-HFLA,CYP3A7,alias_symbol
P450ALDO,CYP11B2,alias_symbol
P450C1,CYP27B1,alias_symbol
P450C11,CYP11B1,alias_symbol
P450C17,CYP17A1,alias_symbol
P450C21A,CYP21A1P,alias_symbol
P450C21B,CYP21A2,alias_symbol
P450C2D,CYP2D6,alias_symbol
P450DX,CYP1A1,alias_symbol
P450IIC17,CYP2C18,alias_symbol
P450IIC19,CYP2C19,alias_symbol
P450IIC9,CYP2C9,alias_symbol
P450L1,CYP51A1,alias_symbol
P450PCN3,CYP3A5,alias_symbol
P450RAI,CYP26A1,alias_symbol
P450RAI-2,CYP26B1,alias_symbol
P450RAI1,CYP26A1,alias_symbol
P450SCC,CYP11A1,alias_symbol
P46,H3P36,alias_symbol
P460,PRKDC,alias_symbol
P47,H3P37,alias_symbol
P47ING1A,ING1,alias_symbol
P47ING3,ING3,alias_symbol
P47PHOX,NCF1,alias_symbol
P48,H3P38,alias_symbol
P49,H3P39,alias_symbol
P49/P100,NFKB2,alias_symbol
P493F12,MAPK10,alias_symbol
P4H-TM,P4HTM,alias_symbol
P4HA,P4HA1,prev_symbol
P4HBETA,P4HB,alias_symbol
P5,EXOSC9,alias_symbol
P5'N-1,NT5C3A,alias_symbol
P5-1,HCP5,alias_symbol
P5-10,HCP5B,alias_symbol
P5.9,HCP5B,alias_symbol
P50,H3P40,alias_symbol
P500,CCL1,alias_symbol
P504S,AMACR,alias_symbol
P50BP,ARHGEF7,alias_symbol
P50CDC37,CDC37,alias_symbol
P50RHOGAP,ARHGAP1,alias_symbol
P51,H3P41,alias_symbol
P518,QRFP,alias_symbol
P52,GTF2H4,alias_symbol
P52-ZER6,ZNF398,alias_symbol
P528,HERC2,alias_symbol
P52RIPK,THAP12,alias_symbol
P53,TP53,alias_symbol
P532,HERC1,alias_symbol
P5326,C11ORF68,alias_symbol
P53AIP1,TP53AIP1,alias_symbol
P53BP2-LIKE,PPP1R13B,alias_symbol
P53CP,TP63,alias_symbol
P53CSV,TRIAP1,alias_symbol
P53DINP1,TP53INP1,alias_symbol
P53N,HMGXB4,alias_symbol
P53R2,RRM2B,alias_symbol
P53RDL1,UNC5B,alias_symbol
P53RFP,RNF144B,alias_symbol
P53RRA,LINC00472,alias_symbol
P53TG3,TP53TG3,alias_symbol
P54,FKBP5,alias_symbol
P54(NRB),NONO,alias_symbol
P542,RALY,alias_symbol
P54A,MAPK9,alias_symbol
P54BSAPK,MAPK10,alias_symbol
P54NRB,NONO,alias_symbol
P55,FSCN1,alias_symbol
P55C-FGR,FGR,alias_symbol
P55CDC,CDC20,alias_symbol
P55T,PALS2,alias_symbol
P56,H3P45,alias_symbol
P56DOK-2,DOK2,alias_symbol
P57,H3P47,alias_symbol
P58,H3P20,alias_symbol
P58(IPK),DNAJC3,alias_symbol
P58.1,KIR2DL1,alias_symbol
P58GTA,CDK11A,alias_symbol
P58IPK,DNAJC3,alias_symbol
P59,H3P27,alias_symbol
P59OASL,OASL,alias_symbol
P5C,PYCR1,alias_symbol
P5CDH,ALDH4A1,alias_symbol
P5CR2,PYCR2,alias_symbol
P5CS,ALDH18A1,alias_symbol
P6,EXOSC9,alias_symbol
P60,H3P7,alias_symbol
P600,IL13,alias_symbol
P60MONOX,KIAA1191,alias_symbol
P60TRP,GPRASP3,alias_symbol
P619,HERC1,alias_symbol
P62,GTF2H1,alias_symbol
P621,ATF7IP,alias_symbol
P62B,SQSTM1,alias_symbol
P62DOK,DOK1,alias_symbol
P63,TP63,alias_symbol
P63RHOGEF,ARHGEF25,alias_symbol
P64,TCF12,alias_symbol
P64CLCP,CLIC1,alias_symbol
P64H1,CLIC4,alias_symbol
P65,GORASP1,alias_symbol
P66,POLD3,alias_symbol
P66ALPHA,GATAD2A,alias_symbol
P66BETA,GATAD2B,alias_symbol
P67,METAP2,alias_symbol
P67PHOX,NCF2,alias_symbol
P68,POLD3,alias_symbol
P7,EXOSC2,alias_symbol
P70(S6K)-ALPHA,RPS6KB1,alias_symbol
P70-BETA,RPS6KB2,alias_symbol
P704P,POTEM,alias_symbol
P70R,ABCD4,alias_symbol
P70S6KB,RPS6KB2,alias_symbol
P71,ZNF398,alias_symbol
P71-ZER6,ZNF398,alias_symbol
P72,DDX17,alias_symbol
P73,TP73,alias_symbol
P73H,TP63,alias_symbol
P73L,TP63,alias_symbol
P75,PSIP1,alias_symbol
P75/AIRM1,SIGLEC7,alias_symbol
P75NTR,NGFR,alias_symbol
P76,PLBD2,alias_symbol
P78,MCRS1,alias_symbol
P79PIF,GMEB2,alias_symbol
P7BP2,VWA8,alias_symbol
P8,EXOSC7,alias_symbol
P80,WDR48,alias_symbol
P80-COILIN,COIL,alias_symbol
P82,AKAP4,alias_symbol
P84,PPP1R12C,alias_symbol
P85,ARHGEF7,alias_symbol
P85-ALPHA,PIK3R1,alias_symbol
P85-BETA,PIK3R2,alias_symbol
P85ALPHA,PIK3R1,alias_symbol
P85B,PIK3R2,alias_symbol
P85BETA,PIK3R2,alias_symbol
P85COOL1,ARHGEF7,alias_symbol
P85SPR,ARHGEF7,alias_symbol
P87,IMMT,alias_symbol
P87PIKAP,PIK3R6,alias_symbol
P89,IMMT,alias_symbol
P8MTCP1,MTCP1,alias_symbol
P9,EXOSC8,alias_symbol
P90,CANX,alias_symbol
P90RSK,RPS6KA1,alias_symbol
P91-PHOX,CYBB,alias_symbol
P92,AVIL,alias_symbol
P94,CAPN3,alias_symbol
P96PIF,GMEB1,alias_symbol
P97,GEMIN4,alias_symbol
P97MAPK,MAPK6,alias_symbol
P99,PPP1R10,alias_symbol
P9KA,S100A4,alias_symbol
PA,BLOC1S6,prev_symbol
PA-FABP,FABP5,alias_symbol
PA-PLA1,DDHD1,alias_symbol
PA1,PAGR1,alias_symbol
PA2.26,PDPN,alias_symbol
PA200,PSME4,alias_symbol
PA26,SESN1,alias_symbol
PA28-GAMMA,PSME3,alias_symbol
PA28ALPHA,PSME1,alias_symbol
PA28BETA,PSME2,alias_symbol
PA28G,PSME3,alias_symbol
PA2G4L1,PA2G4P4,alias_symbol
PA2G4L2,PA2G4P5,alias_symbol
PA2G4L3,PA2G4P6,alias_symbol
PA2G4L4,PA2G4P3,alias_symbol
PA2G4L5,PA2G4P2,alias_symbol
PA2G4P,PA2G4P1,prev_symbol
PAAN,LINC01988,alias_symbol
PAARH,FAUP4,alias_symbol
PAAT,SLC38A4,alias_symbol
PAB1,PABPC1,prev_symbol
PAB2,PABPN1,alias_symbol
PABP1,PABPC1,alias_symbol
PABP2,PABPN1,prev_symbol
PABP3,PABPC1P3,alias_symbol
PABP4,PABPC1P2,alias_symbol
PABP5,PABPC5,alias_symbol
PABPC1L1,PABPC1L,alias_symbol
PABPC2,PABPC1,prev_symbol
PABPCP1,PABPC1P1,prev_symbol
PABPCP2,PABPC1P2,prev_symbol
PABPCP3,PABPC1P3,prev_symbol
PABPCP4,PABPC1P2,prev_symbol
PABPCP5,PABPC1P4,prev_symbol
PABPL1,PABPC1P10,prev_symbol
PABPL2,PABPC1P4,prev_symbol
PABPL3,PABPC3,prev_symbol
PAC,PACC1,alias_symbol
PAC-1,DUSP2,alias_symbol
PAC1,ADCYAP1R1,alias_symbol
PAC1R,ADCYAP1R1,alias_symbol
PAC2,PSMG2,alias_symbol
PAC3,PSMG3,alias_symbol
PAC4,PSMG4,alias_symbol
PACAP,ADCYAP1,alias_symbol
PACAPR,ADCYAP1R1,alias_symbol
PACE,FURIN,prev_symbol
PACE-1,SCYL3,alias_symbol
PACE1,SCYL3,alias_symbol
PACE4,PCSK6,prev_symbol
PACER,PACERR,alias_symbol
PACMP,MARCHF6-DT,alias_symbol
PACS1L,PACS2,prev_symbol
PACT,PRKRA,alias_symbol
PAD,PADI4,alias_symbol
PAD1,PADI1,alias_symbol
PADGEM,SELP,alias_symbol
PADI5,PADI4,prev_symbol
PADPRT-3,PARP3,alias_symbol
PAEG,PAEP,alias_symbol
PAELR,GPR37,alias_symbol
PAF-1,PEX2,alias_symbol
PAF-2,PEX6,alias_symbol
PAF15,PCLAF,alias_symbol
PAF400,TRRAP,alias_symbol
PAF49,POLR1G,alias_symbol
PAF53,POLR1E,alias_symbol
PAF65A,TAF6L,alias_symbol
PAF65B,TAF5L,alias_symbol
PAFAH,PAFAH1B1,alias_symbol
PAFAH1P1,PAFAH1B1P1,prev_symbol
PAFAH1P2,PAFAH1B1P2,prev_symbol
PAFR,GPR135,alias_symbol
PAG,PAG1,alias_symbol
PAG608,ZMAT3,alias_symbol
PAGA,PRDX1,prev_symbol
PAGB,PRDX1P1,prev_symbol
PAGE-1,PAGE1,alias_symbol
PAGE-2,PAGE2,alias_symbol
PAGE-3,PAGE3,alias_symbol
PAGE-4,PAGE4,alias_symbol
PAGE-5,PAGE5,alias_symbol
PAGM,PGM3,alias_symbol
PAHRF,SFTA3,alias_symbol
PAHT,SLC22A6,alias_symbol
PAHX,PHYH,alias_symbol
PAHX-AP,PHYHIP,alias_symbol
PAI,SERPINE1,alias_symbol
PAI-2,SERPINB2,alias_symbol
PAI-RBP1,SERBP1,alias_symbol
PAI1,SERPINE1,prev_symbol
PAI2,SERPINB2,prev_symbol
PAI3,SERPINA5,alias_symbol
PAINT,SNHG33,alias_symbol
PAIP2A,PAIP2,alias_symbol
PAIRBP1,SERBP1,alias_symbol
PAIS,PAICS,prev_symbol
PAK-2,PKN2,alias_symbol
PAK65,PAK2,alias_symbol
PAK7,PAK5,prev_symbol
PAKGAMMA,PAK2,alias_symbol
PAL,LRIT1,alias_symbol
PAL2,HPV18I2,alias_symbol
PALB,TTR,prev_symbol
PALBH,CAPN7,alias_symbol
PALD,PALD1,prev_symbol
PALM1,PALM,alias_symbol
PALM2-AKAP2,PALM2AKAP2,prev_symbol
PALMCOX,ACOX1,alias_symbol
PALML,PALMD,alias_symbol
PALP,ALPP,alias_symbol
PALS,CTSC,prev_symbol
PAM-1,F11R,alias_symbol
PAM14,MRFAP1,alias_symbol
PAM18,DNAJC19,alias_symbol
PAMCI,RASSF9,prev_symbol
PAMM,PRXL2A,alias_symbol
PAN1,NLRP2,alias_symbol
PAN10,NLRP11,alias_symbol
PAN11,NLRP5,alias_symbol
PAN12,NLRP9,alias_symbol
PAN13,NLRP13,alias_symbol
PAN1B,HSD17B11,alias_symbol
PAN4,NLRP8,alias_symbol
PAN5,NLRP10,alias_symbol
PAN6,NLRP12,alias_symbol
PAN7,NLRP7,alias_symbol
PAN8,NLRP14,alias_symbol
PANAD,C7ORF25,alias_symbol
PANCETS-1,ETS1-AS1,alias_symbol
PANDA,PANDAR,alias_symbol
PANDER,FAM3B,alias_symbol
PANE1,CENPM,alias_symbol
PANG,CNTN3,prev_symbol
PANK,PANK1,prev_symbol
PANK1A,PANK1,alias_symbol
PANK1B,PANK1,alias_symbol
PANKY,ANKRD33,alias_symbol
PANO,PANO1,alias_symbol
PANP,PIANP,alias_symbol
PANTS,C22ORF39,alias_symbol
PAO,PAOX,alias_symbol
PAOH1,SMOX,alias_symbol
PAORAC,PACC1,alias_symbol
PAP,REG3A,prev_symbol
PAP-1,RP9,alias_symbol
PAP-1BP,INO80B,alias_symbol
PAP-2A,PLPP1,alias_symbol
PAP-2B,PLPP3,alias_symbol
PAP-2C,PLPP2,alias_symbol
PAP-A,GLI3,alias_symbol
PAP-I,ANXA5,alias_symbol
PAP-II,TRHDE,alias_symbol
PAP1,PDAP1,alias_symbol
PAP1B,REG3G,alias_symbol
PAP2,MYBBP1A,alias_symbol
PAP21,PRADC1,alias_symbol
PAP2D,PLPPR5,alias_symbol
PAP39,PRPSAP1,alias_symbol
PAP41,PRPSAP2,alias_symbol
PAP7,ACBD3,alias_symbol
PAPA,GLI3,alias_symbol
PAPA-1,INO80B,alias_symbol
PAPA1,GLI3,alias_symbol
PAPAS,PSTPIP1,alias_symbol
PAPB,GLI3,alias_symbol
PAPC,PCDH8,alias_symbol
PAPD1,MTPAP,prev_symbol
PAPD2,TUT1,alias_symbol
PAPD3,TUT4,alias_symbol
PAPD4,TENT2,prev_symbol
PAPD5,TENT4B,prev_symbol
PAPD6,TUT7,alias_symbol
PAPD7,TENT4A,prev_symbol
PAPK,STRADB,alias_symbol
PAPL,ACP7,alias_symbol
PAPL1,ACP7,alias_symbol
PAPLA1,DDHD1,alias_symbol
PAPP-A,PAPPA,alias_symbol
PAPP-A2,PAPPA2,alias_symbol
PAPPA-AS,PAPPA-AS1,alias_symbol
PAPPA1,PAPPA,alias_symbol
PAPPAS,PAPPA-AS1,prev_symbol
PAPPE,PAPPA2,alias_symbol
PAPSS,PAPSS1,alias_symbol
PAPST2,SLC35B3,alias_symbol
PAPT,PAPOLB,alias_symbol
PAQR1,ADIPOR1,alias_symbol
PAQR10,MMD2,alias_symbol
PAQR11,MMD,alias_symbol
PAQR2,ADIPOR2,alias_symbol
PAR,JTB,alias_symbol
PAR-1,F2R,alias_symbol
PAR-1A,MARK3,alias_symbol
PAR-1B,MARK2,alias_symbol
PAR-1C,MARK1,alias_symbol
PAR-1D,MARK4,alias_symbol
PAR-3,PARD3,alias_symbol
PAR-4,PAWR,alias_symbol
PAR-5,PWAR5,alias_symbol
PAR-6,PARD6A,alias_symbol
PAR-6A,PARD6A,alias_symbol
PAR-6B,PARD6B,alias_symbol
PAR-6G,PARD6G,alias_symbol
PAR-SN,PWARSN,alias_symbol
PAR1,F2R,alias_symbol
PAR14,PIN4,alias_symbol
PAR17,PIN4,alias_symbol
PAR1B,MARK2,alias_symbol
PAR2,F2RL1,alias_symbol
PAR3,F2RL2,alias_symbol
PAR3BETA,PARD3B,alias_symbol
PAR3L,PARD3B,alias_symbol
PAR4,F2RL3,alias_symbol
PAR5,PWAR5,alias_symbol
PAR6ALPHA,PARD6A,alias_symbol
PAR6GAMMA,PARD6G,alias_symbol
PARAFIBROMIN,CDC73,alias_symbol
PARAT,PTMS,alias_symbol
PARAXIS,TCF15,alias_symbol
PARC,CCL18,alias_symbol
PARC1,ORC1,alias_symbol
PARCC1,MAP7D1,prev_symbol
PARD-3,PARD3,alias_symbol
PARD3-AS1,PARD3-DT,prev_symbol
PARD3A,PARD3,alias_symbol
PARF,RABL6,alias_symbol
PARG1,ARHGAP29,alias_symbol
PARI,PARPBP,alias_symbol
PARIS,ZNF746,alias_symbol
PARIS1,TBC1D2,alias_symbol
PARK1,SNCA,prev_symbol
PARK11,GIGYF2,prev_symbol
PARK13,HTRA2,alias_symbol
PARK14,PLA2G6,alias_symbol
PARK15,FBXO7,alias_symbol
PARK17,VPS35,alias_symbol
PARK18,EIF4G1,alias_symbol
PARK19,DNAJC6,alias_symbol
PARK2,PRKN,prev_symbol
PARK20,SYNJ1,alias_symbol
PARK23,VPS13C,alias_symbol
PARK2CRG,PACRG,alias_symbol
PARK4,SNCA,prev_symbol
PARK5,UCHL1,prev_symbol
PARK6,PINK1,prev_symbol
PARK8,LRRK2,prev_symbol
PARK9,ATP13A2,prev_symbol
PARKIN,PRKN,alias_symbol
PARLNCRNA-1,LINC01269,alias_symbol
PARP,PARP1,alias_symbol
PARP-1,TIPARP,alias_symbol
PARP-12,PARP12,alias_symbol
PARP-5A,TNKS,alias_symbol
PARP-5B,TNKS2,alias_symbol
PARP-5C,TNKS2,alias_symbol
PARP-7,TIPARP,alias_symbol
PARP13,ZC3HAV1,alias_symbol
PARP4P,PARP4P1,prev_symbol
PARP4PY1,PARP4P1,alias_symbol
PARP5A,TNKS,alias_symbol
PARP5B,TNKS2,alias_symbol
PARP5C,TNKS2,alias_symbol
PARP7,TIPARP,alias_symbol
PARROT,LINP1,alias_symbol
PARS,PARP1,alias_symbol
PARSN,PWARSN,alias_symbol
PART14,TIPARP,alias_symbol
PART15,PARP16,alias_symbol
PART16,PARP8,alias_symbol
PART17,PARP6,alias_symbol
PART5,TNKS,alias_symbol
PART6,TNKS2,alias_symbol
PART7,PARP15,alias_symbol
PART8,PARP14,alias_symbol
PARTICLE,PARTICL,alias_symbol
PARX,ARAP2,alias_symbol
PARYLATOR,LINC00885,alias_symbol
PAS-2,GYPA,alias_symbol
PAS-3,GYPB,alias_symbol
PAS1C1,LMNTD1,alias_symbol
PASD10,NPAS4,alias_symbol
PASD2,EPAS1,alias_symbol
PASD3,BMAL1,alias_symbol
PASD4,NPAS2,alias_symbol
PASD5,NPAS1,alias_symbol
PASD6,NPAS3,alias_symbol
PASD7,HIF3A,alias_symbol
PASD8,HIF1A,alias_symbol
PASD9,BMAL2,alias_symbol
PASFOXD3,FOXD3-AS1,alias_symbol
PASG,HELLS,alias_symbol
PASHA,DGCR8,alias_symbol
PASKIN,PASK,alias_symbol
PASS1,HSPBAP1,alias_symbol
PAST1,EHD1,prev_symbol
PAST2,EHD2,prev_symbol
PAST3,EHD3,prev_symbol
PAST4,EHD4,prev_symbol
PAT1,APPBP2,alias_symbol
PAT10,WDR83OS,alias_symbol
PAT133,EGR4,alias_symbol
PAT1A,PATL2,alias_symbol
PAT1B,PATL1,alias_symbol
PAT2,SLC36A2,alias_symbol
PAT3,SLC36A3,alias_symbol
PAT4,SLC36A4,alias_symbol
PATE,PATE1,alias_symbol
PATE-B,PATE4,alias_symbol
PATE-DJ,PATE3,alias_symbol
PATE-M,PATE2,alias_symbol
PATZ,PATZ1,alias_symbol
PATZ2,ZBTB24,alias_symbol
PAUL,RNF31,alias_symbol
PAWP,WBP2NL,alias_symbol
PAWS1,SACK1G,alias_symbol
PAX-2,PAX2,alias_symbol
PAX-3,PAX3,alias_symbol
PAX-5,PAX5,alias_symbol
PAX-8,PAX8,alias_symbol
PAXB,DMBX1,alias_symbol
PAXIP1-AS1,PAXIP1-DT,prev_symbol
PAXIP1L,PAXIP1,prev_symbol
PAXIP1OS,PAXIP1-AS2,prev_symbol
PAXNEB,ELP4,alias_symbol
PB1,PBRM1,alias_symbol
PB39,SLC43A1,alias_symbol
PB99,ADGRG3,alias_symbol
